GSM320290.CEL	GSM320293.CEL	GSM320291.CEL	GSM320289.CEL	GSM320285.CEL	GSM320286.CEL	GSM320287.CEL	GSM320282.CEL	GSM880871_3APL_PP0905_HG.U133_Plus_2_.CEL	GSM880870_3UNT_PP0901_HG.U133_Plus_2_.CEL	GSM880869_2APL_PP0912_HG.U133_Plus_2_.CEL	GSM880868_2UNT_PP0907_HG.U133_Plus_2_.CEL	GSM880867_1APL_PP0909_HG.U133_Plus_2_.CEL	GSM880866_1UNT_PP0903_HG.U133_Plus_2_.CEL
6693	3.90334265872353	4.50661003118967	3.70473084952425	4.25994270654437	4.45868736563482	4.01529987472412	4.03545832575742	4.47703472934482	4.29852607448486	4.63920230765655	4.25858543001196	3.81351142036556	4.04956148094031	4.19359251364819
6694	4.02396684927002	3.71338795748186	3.56110088055702	4.10391814620042	3.47901084457605	3.64162263682385	3.93993192160446	3.82443430596321	3.80543037275252	4.05543030824769	3.75427809155549	3.50427815606031	3.79634907186783	3.7091168109367
6695	8.15765633216949	6.44684917758743	7.41088121036098	6.60101762259157	12.7343983472105	6.59357179148871	6.76159682360166	6.4199097564498	7.24641910869339	8.38975924805105	7.62100770859745	7.48899795954601	7.84679459275371	7.57722389371393
6696	11.554580416751	10.8830717934734	11.5749847074827	11.6057196688626	10.8199053342042	11.3005458319435	11.0554841858224	11.0475830964536	11.1895115792967	10.6248975944851	10.2255205611069	11.9737846277756	11.5226230096435	11.5107893123766
6697	6.10025622015111	6.58393260328304	6.16464557582168	6.67974591207643	6.25146440318371	5.75640552831679	6.20586133149231	6.46142860526842	6.44034736099266	6.06141825037304	6.27185955458776	6.15548286483901	6.34171390241027	6.28970117928379
6698	5.16264822609608	4.99126520699062	4.92199430312938	4.85892897509323	4.96781644939213	4.81238679301864	5.37156550148016	5.67394183634187	5.12648741200176	5.41210120551747	5.24935866436633	5.01803550024596	4.95187151303262	4.48959701199623
6699	4.13054571843736	3.69967009514781	3.52157824296937	4.25517852719592	3.38183615375981	3.98204297917114	3.6549668362312	3.32271277425897	3.36787713585649	4.14888980524516	3.74848992026026	3.7361522180469	4.17559507785405	3.91516875513846
670	5.92044437229983	5.41354363899491	5.62324769544836	5.98355664847926	6.34086683887801	5.56168452875416	5.61627122494865	5.24921163914308	5.86086131140838	5.7357344103273	6.21183457241379	5.24121526324422	5.53962185371284	5.85042941994414
6702	5.37010965778297	5.19577915646087	5.16062194506708	5.38395413527219	5.25889271290979	5.38395413527219	5.66605322447866	5.0973456509709	5.77440652473704	5.21215947326019	5.5663097066527	5.16047692611911	5.2524188550426	5.18779133626912
6706	5.83363740433916	6.25715428139225	5.28297034897995	6.45314888826202	6.12037769852633	5.05736038602561	6.13423764768459	6.12993215278916	4.4152741235755	5.89360717833696	5.95124686695838	6.6210116304819	6.40144621455065	6.7060417328407
6707	5.79770277119904	5.41945348655365	5.53450609045727	5.59693081561778	5.22481903989359	5.05699264524771	6.69026583992431	5.48163382356723	3.86755093716244	5.15972614725356	6.20655759082878	6.38565862509039	6.75236133593034	4.72529423735675
6708	4.10046430495803	3.78339115462103	4.15559444715755	4.07143826513154	5.4581832711933	3.94669655141593	4.11378111467845	4.55664617540977	4.49490259361632	5.11794655446023	3.5937606337832	3.93770618049059	4.21377518808545	4.63728433785059
6709	7.14355537626058	8.00851596464352	7.50390810752826	7.88654111804181	7.99282668560071	8.04776494450478	7.65709125717993	7.8718874792835	7.56410686847765	7.25543750924653	7.93843662375996	8.03550071405971	8.03548980581767	7.916805065769
671	3.801049821418	3.37697767524403	3.48931300987104	3.93628692733713	3.44728063619985	3.25161232712991	3.5195774666273	3.81589682489605	3.56342366060954	3.97072591560683	3.47160225552505	3.59208351120723	3.18373521998521	3.35262615211389
6710	4.56648818744843	4.59837640166642	4.84327731410721	5.14082791801069	4.94174646198767	4.36137108002289	4.82821337430002	4.94614846555003	4.84400034554841	5.38819036621335	4.57264665207758	4.83913208184754	4.74487186031144	4.92671669288313
6711	7.26816464162332	7.45498062344127	7.564829725804	7.6200591438648	7.61677313448432	8.03497152413557	7.3484856356006	7.67506114901893	7.3273200861669	7.32377220155292	7.30376087211733	7.54954351326513	7.64407504188818	7.54173623685245
6712	4.1936093973595	3.84507926494331	3.6581886873905	4.10776225946689	3.95023782622257	3.7462229716066	4.08282712575397	4.12872478347858	3.97030471074913	4.3637820676443	4.00035072089115	3.82888778164409	3.95987239821462	4.16251839681441
6713	7.26464500247935	7.02160185547217	6.53507829091032	7.46911891322595	7.91711831272992	7.22825894284457	6.93059730377488	6.71337012415205	7.33741219828011	7.10849494386243	7.01839134078502	7.34028854268323	7.2000701291717	6.94196576249189
6714	5.60257328496561	5.60933444227372	5.35169777128421	5.51261586058193	5.30687426444793	5.35291733622353	5.7303071281068	5.16778979238661	5.13988165962594	5.50960093876806	5.39195032965665	5.29860538968571	5.55340659637357	5.6332583417157
6715	4.8485882724921	4.43461947936059	4.59743161503293	4.83999199613216	4.75717547242851	4.54328430516215	4.93662612736534	4.79565981668516	4.87605109752097	5.0358539166583	4.72764996100558	4.40319834942592	4.80713588911062	4.65566306051768
6716	3.67426615843925	3.60148341596205	3.61696886036453	4.14194531007651	3.73268250486075	3.38686546991624	3.89045718038954	4.24123938915852	3.84309147715337	3.86654894807625	4.14175603677809	3.80930362489695	3.66630158663813	3.68073425830415
6717	7.44172463826299	8.00017809417641	7.92419454997948	8.32508084973645	8.33105815976181	7.50537656295449	8.06241639044549	7.9490739382506	7.83305989121487	8.64817452028977	7.7622437662088	6.8824489046978	7.32696934082572	7.64822853413831
6718	3.10374801124539	2.87498470650923	2.9436518463137	2.41117812318214	2.71583627905912	2.64110063399168	2.88129124938186	2.75541590181654	2.54242738494134	2.90738781319419	2.94732153713964	2.92163537522587	2.75923135109988	2.98561116674521
672	4.75748527907839	4.78950043488742	4.24875544978422	5.14662329865011	5.06635734615121	4.68343937192891	4.69475314144589	4.21315017557017	5.02538387527307	4.94164823083223	4.80090485956794	4.28307025888552	4.37022853717042	4.71374298250436
6720	6.10487317225305	6.21466850581996	6.2821590472031	5.82891055030692	6.12575240572949	6.01398166530098	6.22628847383758	6.20272543631993	6.19937400118956	6.13778624556944	6.31174674334471	5.85055072359592	5.75749760906831	5.99966494825841
6721	5.98544075397744	6.70917490758671	6.1259788886185	6.3397660814396	6.66069585879859	6.60030754675207	6.20096336937517	6.52736297884024	6.61254117110135	6.20385241357366	5.90615426983064	6.74297501939256	6.57331625037768	6.73177848563493
6722	6.47891535252057	6.67563804485711	6.07996077127631	6.52845033992377	6.84894687556168	6.53591295208577	6.6445701253244	6.50514656952159	6.29625788420358	6.7722890418477	6.95884090715334	6.46576303545647	6.63252075738644	6.53330974383882
6723	7.43667153413364	7.9764397925339	6.74518738722907	8.01019412079468	7.93757231587216	7.31072150279558	7.34499221323264	7.90509969436263	7.72463210886453	7.03885257429637	7.67954236651235	7.70993340757932	8.21483955552174	7.41503144994599
6725	4.31804951427946	4.33230519285765	4.77290700020471	4.89496108294224	4.77976407074051	4.85051894129047	4.56985080110356	4.74889476134003	4.8444928062055	5.03504641098453	4.64511458817399	4.40378654138707	4.69256413937153	4.34260730794456
6727	10.171839856788	10.1622663917861	9.69346723639109	10.1453434687922	9.94900644294707	9.71910355326151	9.63220127056364	9.27724143133194	10.0511923694389	9.75416892987443	9.96590776589759	9.51223980383508	9.92260469217298	9.84891419517555
6728	7.5299372977685	8.05783209363105	7.53938549202831	8.0170769475558	7.83959729513238	7.57419533726309	7.52812470186742	7.74861725225725	8.28521097157734	7.03277585853533	7.52044285756454	7.64936899670953	7.6702029446609	7.62118814468514
6729	7.35772265839923	7.52498989803793	7.47268096155977	7.35066093201263	7.81818281228783	7.42173934122384	7.53104426869562	7.68098700596604	7.67815986099888	7.7335822671148	7.01746291098587	7.1630488762399	7.63582585246484	7.37564002889149
673	6.93978711282738	6.76224681818346	6.63232602352736	6.76431586353754	6.61724781602882	6.61249785247823	6.3645573265038	7.26492031485306	6.99560295634847	6.98856168864779	7.02020255812056	6.55763037857689	6.38453024788307	6.88515565056807
6730	7.82926794593486	7.59570273621949	7.86294321934233	8.05916460353975	8.15583042233947	7.74375075252771	7.73852595109127	8.14878946203521	8.15879855222615	7.56092685049224	7.61963067672118	8.09582604618546	8.11663479949928	8.0316333957026
6731	8.10826133040142	7.9929557792887	7.66856759915771	8.24268393579682	8.03206871150056	8.17785719394207	8.13415180253024	7.7246776924103	8.02554303708861	7.99093900736343	8.1187740199327	7.5607154368627	7.84490538017289	8.03142032305011
6732	7.64906035697346	7.26231941919152	7.32896047163752	6.77029191629341	6.81245308160386	7.03971299962694	7.20484144055817	7.1202206477839	7.53469000400168	6.81330467973711	6.95677032706012	7.49378474282878	7.14176760340032	6.74899885629829
6733	6.07820172285042	5.84586600680307	6.16367214724057	5.74492497675361	6.06356212518152	6.39653847798912	5.94491370377346	5.97913514588438	6.06127689829188	6.01214116112311	5.88882492488333	5.85685949301925	5.80944196398078	5.96577036480991
6734	8.02831636766609	7.68482639769671	7.71305433338445	7.848241172897	8.04869785039383	7.65415134087782	7.86125784033856	7.99843028463935	8.21422525033813	7.65946475061367	7.56456548901958	7.93886367923042	7.93247233326702	7.82671112058113
6736	3.28142066108354	2.66438227442526	3.21293041586021	3.14395584669411	3.09294738588416	3.23529466950175	2.89995091937878	3.24345889328977	3.04023213331982	3.73073916134121	3.24394861343522	3.22995994333938	3.18371546487993	3.28493996480463
6737	6.33357133868927	6.21806358294715	6.22141725315253	6.384006408518	5.9017124148262	5.82249667960554	6.22673530374386	6.62148381362181	6.07764384090335	6.305654195236	6.1593478351228	6.25262984355338	5.61888573440856	6.3386184527099
6738	6.60568538668502	6.48076341093227	6.65050132524422	6.74716056342076	6.68672207093172	6.50919586767632	6.86322646982639	6.3007289682972	6.37857658857487	6.66789714297702	6.63093602492366	6.51943939554679	6.48085363820938	6.36902937946359
6741	7.78852546901425	8.22022822809159	7.60089539313593	7.9702946665801	8.29503009766063	8.13791681482174	7.47750016438713	8.00491108895268	8.52129163863107	8.00594704158911	8.12074358602729	7.68535454038407	7.87310506115906	7.81186066440381
6742	8.08140907174748	8.14579833125212	7.54408266284502	8.10634529553251	8.31758517863739	7.97877662749567	7.8035002509056	7.8454269512426	8.24664700784724	7.65014921756071	8.04057420299389	7.96466708153792	7.97311137663086	7.93927050733702
6744	7.25253626392427	6.95974332002698	6.98181773656316	6.32017486966916	6.86447186523706	6.61177247553999	7.22993782157285	6.75002150926495	6.31484458001672	6.92101405945704	7.54877162383073	6.28815894074163	6.35993382142135	6.62129965199822
6745	8.29044675475758	8.07352645887501	8.04480796207083	8.30277096307397	8.73275339470906	8.2489932109169	8.57094959585812	8.29489983609725	8.4719560858362	7.86696745060338	8.53212089795891	8.00092576792584	8.20469590516572	8.07466911734686
6746	9.58466680775967	9.17402896719085	9.10131036722793	9.41756370442157	9.9694782824189	9.12009304489648	9.38904319558344	9.43831596001638	9.2881040932485	9.00738007782095	9.57388218991734	9.10309836000746	9.26909721688187	9.44687847244157
6747	7.46890612967694	7.20144018559789	7.18094762189002	7.23998281678414	8.49500822334435	7.42334062083866	7.68888401369405	7.03965267144195	7.07976835128963	7.40789450663512	7.46555643928919	6.85882837112365	7.63757579460251	7.54204390379848
6748	9.13196658015754	8.74959621488705	9.14521392488254	8.87638420709973	9.32155349409031	8.84563178052677	9.23837057054537	9.22162514948398	9.0589670011325	8.89296341880341	9.49990981774122	9.09942937712202	8.64979910042532	9.02330445646169
6749	7.40658554703766	7.65942113984211	7.17132080706225	7.59588346817809	7.67335303484168	7.51707685655111	7.30825834796514	7.68066465802064	7.65807025998737	7.45054972523371	7.69739699204266	7.49038298909179	7.40944873433801	7.92911896353849
675	4.56055823404483	4.68075598188493	4.01859927200328	4.44737789395537	5.21863328808677	4.79764369848402	4.30984976167731	4.20542803082184	4.4150322321437	4.06892631058175	4.80275263646758	4.61678898060808	4.0276658565237	4.50807624233392
6750	5.88362539763056	6.10244078511489	5.73809076712921	6.01691162584812	8.50196780386263	5.78749461909415	6.23143519230826	5.70592115996563	6.61834701916024	6.51573316166522	5.82134701807163	6.52612953232135	6.05181251124429	6.29812315756719
6751	3.98128044455286	3.78630539378617	4.49863161282529	3.72772851023811	3.55328565268654	3.96563745131887	3.62066300221413	3.6020093147887	3.50102051808037	3.70721042827271	3.93660691902017	3.91225940834853	4.18397075442104	3.58063990918287
6752	4.19351486470228	4.18059034370003	4.12375674392712	4.21705044295628	4.36589119050624	4.17632689323061	4.4296913783199	4.62922538378016	4.2658694445351	4.35289067256383	4.19843036368349	4.59096335112128	4.30394403553974	4.08195042821204
6753	5.00325994369327	4.98540484478769	4.93682178537592	5.21754500498618	5.09946897439071	4.73732157736254	5.16241341832855	5.46016233614959	5.22718863906228	5.48962618796691	5.39580890478364	4.94714063907815	5.16773485195528	5.16260421452043
6754	4.55074383231724	4.43831564121909	4.39446382104983	4.66800089887352	4.41996818776916	4.53826613561003	4.86364708502317	4.48044250230919	4.63488360513231	4.83601548285681	5.04656548556112	4.1160768070242	4.66956176078157	4.55301423453806
6755	4.60141610667044	4.44196223024763	4.53955747748641	4.85287429664415	4.93613129511427	4.45147442182876	4.62981483155287	4.91773313289342	4.53349591634454	4.47048182497978	4.47874039013799	4.83365684470765	4.74594845847842	4.75969365816082
6756	2.53406631545263	2.5990115142042	2.74189600569781	2.86479881503287	2.79830753257258	2.61182896930011	3.25487297110537	3.21646884156958	2.81699721560702	3.06062283649304	2.84862341386211	2.38148308459355	2.98228723415014	2.7826259066239
6758	2.94703164416612	3.0047868166857	3.21303454862563	3.04726357314873	2.869619134364	2.80251709799177	2.94041575203469	3.21487936957968	2.93852688198639	3.292269157882	3.03933189138571	2.83501979026501	3.34537012277811	2.98038076968796
676	4.25250990778858	4.70049136935599	4.38654178007886	4.62876467801857	4.8832854033539	4.685036252765	4.58742523920144	4.75424612395858	5.42256736733952	4.74415001758257	4.98692621970099	4.60125972871429	4.33770078753211	4.68316815144546
6760	7.2649344466017	6.97066948851407	6.74867542303325	7.21563222055307	7.26388987239703	7.21789154370564	6.72403619731148	7.02308107800649	7.26201980524254	6.45877792635605	7.07425171287631	6.91135158984718	7.02699774544956	7.01825264980946
6764	6.5922915440597	6.55095394673769	7.10319880423716	5.78995466034899	6.066246504116	6.70566996321808	6.29526044983838	6.66380703951976	6.52502426452562	5.85469320519944	6.07321002258652	6.79110721512124	6.94399062289796	6.63674361553119
6767	8.30150075100427	8.59459049796232	8.67464793362891	8.80206750560312	8.56086794695775	9.01559108766836	8.47729747642163	8.68933867279802	8.90968252481756	8.68002399877057	8.04744809030014	8.47253703311905	8.65305463172834	8.68325976098765
6768	5.37826049040792	6.30675420161137	5.31380934329496	6.02352770405105	5.65626707450676	5.92774704508084	6.18466970582979	6.2357451246426	6.0860146660004	5.44010870940137	5.87486856260534	6.88518543965409	5.63622502928486	5.51348781706596
6769	4.16695090616363	4.20097149841455	4.0962777900721	4.2013840213703	3.62749158275559	4.16125489508952	4.20409175615727	4.03490285033279	4.06634787652685	4.19089987184066	4.15585314034718	3.79686554899445	4.30649414287823	4.27146980684417
677	7.48750381170992	8.12710641002425	7.61915644057045	7.97861098001371	7.556113145226	8.04659846381127	7.61991028689856	7.92809589383394	7.02028433754244	7.60965660413012	8.15453403709238	7.89115720860243	7.32228799471674	7.49967908233177
6770	3.69696364231907	4.25646362917513	3.88262913763944	4.45850312629904	5.52391499371253	4.16636352411097	4.32809246640711	4.84485571964429	4.5756774156889	4.16833388607002	4.45338311256443	3.76937512544331	4.1333733449823	4.76468311254038
6772	7.99615533528588	8.17202791320025	8.66868171415176	7.85572108498627	8.77265093031863	7.44716450318746	7.82722757937204	7.19550931828073	7.88028905670567	8.4612745695636	8.06163130225761	7.65805500960964	7.18426176700741	7.30244090861306
6773	7.11696269822587	7.28354114530668	7.23665902908342	6.77553559327022	7.76557368811348	6.99850349927893	6.76364495013912	7.4063798010606	7.14614093387215	7.500120151652	7.20292935161704	7.11584540089027	6.89619447326128	7.00101606692166
6774	8.00830593783513	8.1461796187379	8.76710226570569	8.66249994926308	9.00715479144745	8.54713746873723	8.66427255520524	8.44946137077338	7.85841065875519	8.45287482679256	7.71334390428177	8.63235613735617	8.714252496776	9.11724795382268
6775	5.73689174298589	6.5667615498441	6.17064730180253	4.65035260303719	5.54573640477015	5.52389470068485	6.18071771006273	4.56678499428992	5.65956002549276	5.50061054167999	5.46660093780435	4.78118505096872	5.77473198724309	5.9342545217302
6776	5.72904189041204	5.72459702363499	5.95523664283717	5.03221979363462	5.31087962648382	6.01667762057132	6.00389698086185	6.12682164018033	5.71853375272352	6.06083321368754	5.52875703908701	5.53792121990221	5.75922378829972	5.22716934951302
6777	7.04705247001633	6.58238073419843	6.96212073611136	6.15129156042566	6.45138561792596	6.65465681800175	6.99198342053115	6.95606891289907	6.54179086963148	6.39805430805707	6.08205366056827	6.92816834211163	6.85543779022898	6.90285109202712
677769	6.74833456483964	7.56791584185889	7.12865456656336	7.57223894273619	7.43842009981114	7.92341639765551	7.62928017902236	7.28649124793121	6.81873824032042	7.43302766394675	7.66587905343121	6.64329066798927	7.29121002897062	7.37023012756583
6778	7.03243760571109	7.18924920810228	7.25554858944262	7.14597363088063	6.96796427171069	7.13677005892891	7.05026976194444	7.62349345609301	6.77445819972521	6.83548883370258	6.99568938425571	7.47243394212048	7.5231333287138	7.2746729537093
677838	7.08024317929479	7.98141231041971	7.32832356170779	6.55178222267689	6.96008364514698	7.70592468381904	7.04571969203117	7.58395333386274	7.05050165758798	6.74327319614548	7.36962597688511	8.10606098157932	6.42247423388775	6.66684503917218
6779	2.27528657068561	2.56503219062083	2.75672505256683	2.82474723206939	2.46536564958152	2.37730093246883	2.74090800636992	2.80506564668531	2.57818101173523	2.97620452592262	2.85917981564793	2.80480507183348	2.34318109913815	2.59333867580349
678	6.48639755201136	6.96624348577649	6.6503171603963	6.78157595850049	6.76719331841557	6.66970110757872	6.42661026504652	6.38079093986123	6.2800033109274	6.36904229686172	7.12409068086665	6.84365760907096	6.35350508578398	6.31807932715578
6780	8.2209295780637	8.21910275732538	8.14134239388956	8.39625553679235	8.10977152430854	8.28098284811897	8.0745808845772	8.34353482493655	8.48364728960598	8.13771179225398	7.97643592075696	8.63860646711725	8.4508315793016	8.32384635848858
6781	7.09516952584608	7.79764973288462	8.88039388296696	7.87491200864857	5.28455625487289	7.89210110685805	7.82420619231389	7.89663816681484	6.09523234237333	7.16405236732862	6.99884164550938	8.06700769266266	8.36915610481388	7.8213828349849
6782	7.42378975782206	6.47372201226166	6.96374196279624	6.44789928434805	7.16775503659984	6.86907018500322	7.19059223638192	6.70400673954972	6.4452246427866	7.29011486617433	6.59057223225633	6.49890563840359	6.52050187146149	6.76210828955628
6783	2.55845262929518	2.93536824004481	2.66193382072457	3.14447502286959	2.56029555505333	2.65272779430705	2.74013896288386	2.62910385558685	2.61027075772145	3.27877864919409	2.94715325474362	2.82988459164787	2.82793406936178	2.66151627520812
6785	3.30512997723258	3.05620444826205	3.61625173839798	2.92958341652213	2.95365517638084	2.63412874552449	3.28593275625707	3.12985124033952	3.52392155222871	3.74081184590066	3.19077816462526	2.77705106800967	2.67261005088852	3.48633363042505
6786	6.38792795367319	6.67705466315634	7.005655840375	6.2658570008494	7.16802921974968	6.56183319904383	6.74041610222715	6.77789187389517	7.32684325283196	6.89401392523482	6.70947921980353	6.99654921728678	6.70251595339726	6.31242037879111
6787	5.83118902216403	6.13110282877522	5.79327185864332	5.73475342241291	6.16972343088962	5.91927502308994	5.86265213835744	5.71256164716812	6.28965111137736	5.7424769066193	5.71924605406104	6.00462714642206	5.98661996166915	5.97382724803613
6788	7.19202426888456	6.25619747116682	6.11705963542343	5.91646431180121	6.21331724026956	6.24887673127369	6.52542737999157	5.93163737068447	6.11400880113763	5.96366634216587	6.36351794434296	6.33863450637551	6.42518779459978	5.94457801849526
6789	6.68685244314221	6.50953805537293	6.49682729715931	6.40445879070845	6.54104896218735	6.61345182594258	6.52865671255913	6.8670241605843	6.15804968335368	6.75087007175268	6.7170993663663	6.50953682892596	6.2837749930631	6.49505389939794
6790	5.5937212130412	6.09036180961698	5.4046405621502	6.42006697051903	6.30109721282598	5.75958469228292	5.87739608042465	5.93216101038487	6.47028185188768	6.29815044496798	5.97447264680814	5.46573931322543	5.78852954654074	6.01787750681305
6792	5.4787971150374	5.32428382507385	5.32201099522806	5.67115944086596	5.37006419611632	5.95430370565218	5.17906126837306	5.75198985552698	5.99476712353965	5.41722173123571	5.21546172175826	5.72591712483765	5.71108408853778	5.55332584180654
6793	6.05130838187191	6.45132551076497	6.65618355383261	6.47376251079532	6.26970326569929	6.46364870985289	6.44900266390011	6.24562377465968	5.8104331873565	6.60988293723118	6.43568334732442	6.50217215357598	6.31504074715454	6.72099400537975
6794	5.75441332025423	6.18066082036662	5.97150530116048	6.04922593123514	5.77167142055914	5.86932651642296	5.75526375720097	6.07972928906202	5.89032748806563	5.82459430223693	5.7895511640578	6.22716176685906	5.96841483591759	6.00478952380071
6795	5.08805588863455	5.10657031502916	4.97969189399766	5.27077718167826	5.06252011627443	5.17539274482194	4.8244336394807	5.10773178607965	5.17322106368009	5.52056968197455	5.01629196123738	4.76176394924393	5.08098342931876	5.11464547127343
6799	4.70296416435227	5.24740368457099	5.42629140984946	5.2725388258537	4.84019609127466	4.74328562874217	5.06879165828865	4.85430584598595	4.92776487683524	5.25624160364682	5.15047409190778	4.97922181067409	4.79248395609255	5.20548874708305
6801	6.42988266533855	6.36499478407555	6.32780144910371	6.31670487728518	6.45313024331884	6.29633652163017	6.46429550790243	6.13636362253311	6.67327542085815	6.37521977825443	6.19206267546635	6.34925779071502	5.93091610200331	6.19546972206923
6804	6.22596680122859	5.98578447734181	6.65955657456477	5.99138677433729	5.47283967319054	5.69932644308727	5.89500507854467	6.19863447379277	5.52672067740771	6.16846123610965	5.60798355689021	5.93634884743576	6.30716163232417	6.25625267181588
6809	6.46007563133664	5.70506469503282	6.21255397437234	5.47319852127525	5.803810405456	5.6793676678556	6.02270644541787	5.97793414599304	5.88914316475397	5.49477596945526	5.54361931335919	6.88858844141675	5.87655723957798	6.13467650998635
6810	7.16636398631246	7.15830619752999	7.28617086749328	7.00669245188754	6.9468485448842	7.01770673532686	7.03520379463112	6.92634039937433	6.63801356486548	7.04178149184904	7.03129252374077	7.3786347978423	7.12219607536655	7.25327890997035
6811	6.61932721503899	6.4986678998576	6.23185057423767	6.35143697310359	6.35287160038055	6.54670711699323	6.57851099162325	5.7847980057159	6.25355190261553	6.00829692082366	6.1354822068526	6.69247237446047	6.49466879498859	6.66971445200173
6812	6.98472714170191	6.67282653915654	6.96954646398519	5.95099008206559	7.36943377508967	6.60613800478189	6.71783557449804	7.15150176991399	6.40980633294191	7.19436999928632	6.05563465714102	6.98357637750634	6.93761026771251	7.20123317990164
6813	6.63913536330139	6.94414099586151	6.75120001737018	6.65980114300193	6.51782564528993	6.57348539581112	6.76193116777006	7.46287906207174	6.57303120128064	6.90551795487828	7.06535594773722	6.74806821532974	6.66648059771084	7.14899096656858
6814	7.37818063597418	7.74409939387894	7.15537768214481	7.42130782220452	6.98332803431219	7.77758118970191	7.08906528326734	7.31276383502789	7.61903670515912	7.43032551369312	7.29313245575952	7.09482066945508	7.00633677181987	6.77926350852942
6815	6.03787555028973	5.59529323322899	5.78158185820579	5.9279569519474	5.93931540220725	6.05659886823964	6.04734169477909	5.67459810707089	5.88557743748741	5.66056152741797	5.99751174349994	5.95510142403202	5.76136966586187	5.77286362612916
6817	5.40915192300924	7.1294629743037	6.73639152410813	5.87079555931747	5.92881557081116	6.4709214191063	6.34401545711194	5.84580234062012	6.62587171468495	6.11349654617597	5.97649579137086	5.81547429384177	5.82887312443163	6.17430618545957
6819	4.2608791483961	4.19463966544322	4.36804371862268	4.33259218138958	3.00886200468801	4.41785400756565	4.09890484522085	4.04482786175147	4.72184063224869	4.45713786804399	4.53672086697789	3.88929014852088	3.88511991478479	4.04194413129139
682	9.6592743594055	9.59460133593506	9.61585344989975	9.55662640539617	9.51369528562837	9.24603693151945	9.21675351136968	9.46449738665412	9.21234714200674	8.59707166540831	9.58161526443246	9.52909683518122	8.9635077643984	9.68561341036515
6820	5.10659184108493	4.96976501715967	4.94393800835146	5.28735361511561	5.07378673803011	4.22801708677637	5.22854330149094	5.27549741881061	4.82440447185278	5.14785669758004	5.09730245765643	4.85778099060771	5.02149810346756	5.24271403440222
6821	5.98091431177565	6.71903254647047	6.09955333606461	6.93146968373888	6.4210382103519	6.62812209179245	6.52031212547607	6.93694893626278	7.2499342417416	6.1769362575332	6.58056637989277	6.62546078863103	6.38373666421214	6.388465247542
6822	3.06381596334538	3.33981161610694	3.24079751103813	3.15304634589375	3.0965650727597	2.67158940588043	3.21861462313003	3.09343777312292	3.07764436970798	3.0899677579208	3.29692027002944	2.92328247546631	2.91849310997035	3.01461199002788
6827	7.30954173099398	7.20950071170343	7.03544573474429	7.49988209474138	7.48966492591393	7.42877975005876	7.1191905274832	7.39495700084462	7.55632981370697	7.39400614976421	7.10098572899265	7.36673065379718	7.16006324157123	7.4151298051467
6829	7.0167153170961	7.24728769571962	7.07997796775301	7.02301092029902	7.38459039524917	7.28788812871911	7.29900160605959	7.15773281265004	6.86425169557711	7.15994754593247	7.31925099706635	7.43923413971852	7.39942143397383	7.45563781075036
683	5.7292989733654	6.08523488154501	5.98747925183509	6.04800931995312	6.41973791993559	6.69210433521008	5.90168663650829	5.62138772350352	6.4855509312186	5.80953400434015	6.27487963372553	5.89467334951514	6.38551739906428	5.60227541860207
6830	6.99091488541123	6.99121105881954	6.91930414183916	7.01901405003315	7.049767277816	7.08809978928949	6.97268111591702	7.75296892472559	7.01670387240675	6.92492315571561	6.91557769528934	7.52395974553713	7.15573722826871	7.35702874826212
6832	5.81620681561763	6.13286043985132	5.88523420222955	6.00716509874647	6.14559972045083	6.25719274155893	5.77586086876992	6.27810901595514	6.11206474795941	5.91196466194046	6.28475339437997	6.22877634974405	5.6478835235352	5.8906663580879
6833	5.05438976647958	4.98970837025826	4.89164569106267	4.6981704748759	5.12052931892233	4.60320479792205	5.08989791772917	5.25064200181141	5.06533985440726	5.43675977860259	4.79294476763387	4.81276754397248	4.9393396513498	5.0001552366767
6834	6.84882300522705	6.26010586388224	6.52184035880946	6.6172326588785	6.54422033152276	6.61598432193544	6.40289403791845	6.46928161071135	6.61810416767439	6.37216392343534	6.71624640498844	6.59610740710056	6.37847454087529	6.46199000217112
6835	5.27869494278056	5.65633066896436	5.18493670259057	5.60143957308898	5.56989425466137	5.17677703217261	5.22248281540739	5.69423384728683	5.41907273377005	5.76916826064271	5.67927817778356	5.49664771546941	5.01409206103057	5.65753956882357
6836	8.52522724430396	8.3583777354381	8.25767107971647	8.46772992120886	8.71038953164828	8.37202762796278	8.42498977032305	8.45623327976056	8.62191805674497	7.96131943338953	8.06488672466436	8.683548551575	8.47867263306577	8.45576551779778
6837	5.79845524054118	6.00804439276796	6.18116491603173	6.06774002226472	5.77664178635648	6.08667301574448	5.69336216108945	5.88437262131019	5.8258338856542	5.79890181174212	5.77315837484064	6.32159503988666	6.18389715013588	6.28845693449156
6838	5.49814249818659	5.93386055826137	5.51204734692732	6.05342078075319	5.89770311773027	5.99210935648501	6.16770963187971	5.73723411330032	6.30981731795929	5.73566517429476	5.52477923082612	6.01942667400789	5.71019226498351	5.85805771797179
6839	4.95338807094099	5.67508601955198	5.19108032477532	6.23774886321874	5.33027408113554	5.08142185582772	6.18130763377414	5.88675165401484	5.63508143958882	6.04139804726007	6.17730608618471	5.17677409726685	4.98276216526727	5.63811952159147
