GSM180446.CEL	GSM180432.CEL	GSM180443.CEL	GSM180078.CEL	GSM180445.CEL	GSM180448.CEL	GSM180449.CEL	GSM180067.CEL	GSM180439.CEL	GSM180447.CEL
ZNF2	6.05679595497886	6.07987470174542	6.05320166648534	6.38291878514655	6.36161944335635	6.22808569102763	6.44296510184266	6.18298527660001	6.51114807670061	6.28529005277698
PTTG1IP	12.0665807807574	11.9132864382583	11.9386938464602	12.0226076805424	12.1345994840139	12.0303174000481	12.3478241312018	12.0746905931668	12.1459618554064	12.1091299689361
ZNF3	4.9293522495201	5.11839210472847	4.97993743837423	5.04024366785321	4.9212331593048	4.97483536740573	4.85895056475566	5.00560034049768	4.958742356159	5.08255642524886
ZNF711	4.08009031263243	3.53497914796813	3.68182632680434	4.01029758969611	4.92171782205409	4.07716627799487	4.48948152915428	3.78547441784772	3.66362101727615	3.68685585909625
ZNF7	6.34606835637333	6.25543417680732	6.48441562253667	6.18768978829069	6.43208515821095	6.1960837173276	6.24939625191961	6.37731245030404	6.37962837999428	6.18746041471034
ZNF8	6.76690400877322	6.77686325483063	6.93031438001296	6.66709587445597	6.80224126249765	6.82160631434479	6.39964927256109	6.83267186873115	6.64393732053467	6.95506036462224
CNBP	9.07223920245712	9.09416169393431	8.60383904173815	9.09155662849805	9.11046034970722	9.05548135686446	9.18604840892764	8.94931071547552	9.14561600620283	8.85828662959088
ZNF10	5.85274258969469	5.627544967235	5.54191441229252	5.55140386608498	5.84532559745965	5.13498431205844	5.39735314163991	5.84635085143727	5.5605815099387	5.79928686248953
ZNF12	8.66199060415958	8.73986315099881	8.22255577791465	8.60595449789212	8.62637109550017	8.71603029561842	8.77777081475348	8.79655532592235	8.84481846925446	8.74273290127153
CFAP410	6.77643143520822	6.87183284930567	7.14829602869666	6.82081581199218	7.05326451286308	6.75425683550857	6.59594805581174	6.85519487109532	6.94285632751122	6.94965183750519
ZNF14	6.91339785806348	7.23114898357463	6.98592551234039	7.07887827081482	7.16921014495586	7.43183851696661	7.11641492849825	6.91668494159654	7.59268227334878	7.08074774347281
ZNF708	6.57351184668451	5.79524466865996	6.08897116428808	6.30562277612501	6.45807905328886	6.05691368408085	6.69188792926635	6.19259814369164	6.20016985671846	6.24468301808012
ZNF16	6.65915539267799	6.91597738955137	7.12863693652361	7.09501599782179	6.742441029651	6.90938906918995	6.8695160512028	6.93753358795846	6.90979194394308	7.01170227354374
ZNF18	6.77824618216507	6.77742201129471	7.11407083567658	6.75304945827335	6.84070693861871	6.71835912757131	6.85418244330984	6.92481531566985	6.51298311195506	6.81766740558169
ZNF19	4.14730233162024	4.18181489464677	4.33057312893034	4.18346316868818	4.17380763019198	4.31659297541541	4.22417230641528	4.27406953936517	4.09984586064594	4.15605812338148
ZNF182	6.47047857191803	6.57329562586439	6.08124645689197	6.29051637668952	6.49551573076363	6.27328594722542	6.10146417589937	6.28512657871012	6.47003801098677	6.20596186635517
ZNF22	7.97263053255507	7.92402070834187	7.51477698163568	8.11781111563771	7.84550776441039	8.23309828253134	8.3250583975208	7.88763596087659	8.03782083889748	7.81483388759324
ZNF23	5.66887815144877	5.15911807493079	4.95849121027713	5.19053822897592	5.87683739138053	5.52614464124716	5.77416483243183	5.62251799767179	5.79102325640354	5.57460831810617
ZNF24	7.19033447765851	7.63008319617341	7.38713659921733	7.43693772052766	7.32239276039075	7.39273982550069	7.29652580768777	7.34787525600714	7.44010146243736	7.44855455935966
ZNF26	6.47130141670314	6.60601575268021	6.06098916130828	6.39281078336515	6.6511075887802	6.33528346890757	6.34558125610086	6.40998290709476	6.46068093037552	6.3538820059009
ZSCAN20	4.04358986572874	4.11737253005701	4.22439893130815	4.18315714451544	4.14875668464084	4.23955946634206	4.12623429649879	4.20649606137967	4.0866593006478	4.14796857519358
TMEM50B	7.96349707501217	7.71605137881573	7.29677664542424	7.51022654520798	7.77519722951849	8.0535728594797	8.17631366784517	7.34617123714162	7.64692528750795	7.30438621809513
ZNF32	7.87739139174823	7.88183369656752	7.82426244293834	7.90567130505714	7.85858375196574	8.27571404385809	8.00301844808487	7.85665706337984	8.20519148942438	7.82322284802557
ZNF33A	6.56767588698669	6.5610434897404	6.55625697186495	6.5162822514064	6.68273000909997	6.25055125690173	6.461337721358	6.43438687966772	6.54287829649307	6.61566877316215
ZNF33B	5.12497421570571	5.34729253923489	4.94525011665247	5.28437855375899	5.28347603180518	5.66468101183411	5.17330653507372	5.18158231281989	5.48654929686285	5.30921814874488
ZNF35	6.03145051174584	6.57049825353557	6.61576681693789	6.59502875986871	6.22277133952707	6.29045345466688	6.40982056070158	6.24484349485095	6.30275685384687	6.20045538123838
ZKSCAN1	7.94324475789319	7.30940070559894	7.6517903385494	7.32471592033174	7.76875708377681	7.37141564372796	7.7970803884974	7.9886129429048	7.66821142490548	7.71078383164112
ZNF37A	4.17582080796317	3.90447270917369	4.03457744106838	4.01813728310926	4.04284095498276	3.86547832238664	4.13094020283168	4.10410095189408	3.81494999729394	4.00475698128878
ZSCAN21	7.41634356290981	7.39096410011176	7.65400109027844	7.27342286062994	7.30908059954242	7.2549575543337	7.43748145011921	7.55525315168847	7.40605450128074	7.50663580007992
MPPED1	5.29456188669635	5.5161458972958	5.40538623035114	5.47022187328323	5.41491935001802	5.33091747105739	5.19313730412812	5.43277827127458	5.29920928884428	5.28076866434752
ZNF41	4.01040762276239	4.14773096954055	3.95632731997567	3.85245321520098	4.07371964644298	3.61741936953095	4.09304436314851	3.99208610624713	3.89951504916666	3.95966889143463
MZF1	8.30600781476003	8.18924690334853	9.01149524317695	8.07088440087497	8.47452916244369	7.59117844149763	8.12107203135335	8.59753898132687	8.13196629350211	8.14748591781178
ZNF43	5.9925921313705	5.72450400555772	5.6904967368233	5.91936498212235	5.63676944585855	5.94216931115838	6.1824782877114	6.24365596324884	6.22816847983955	5.83600849918911
ZNF45	6.07339710856305	5.8034284199999	5.7703301471307	6.19034361488525	6.2003176909887	5.88475132025924	6.28681227139496	5.85928801010242	6.04558971640799	5.96862698131604
ZBTB25	5.29472346605717	5.40427704579197	4.76963376159518	5.29168653593256	5.44707937295886	5.33885773172456	5.26245386035805	5.64853073222642	5.13109704034925	5.43136452004131
CA1	6.87198322780502	8.1425975657085	7.76480321589284	6.3735964110167	8.54925964466398	6.32813992931991	7.7017663894842	7.23735308062204	6.99331591961605	6.69117861562834
CA2	4.99556796393767	7.61733787547175	5.87344509473372	6.7856283650028	7.04485834324541	7.17848854013859	9.06562062052247	6.72817200180757	6.53406633010427	7.06425821823611
CA3	3.03789423410384	3.13556948467809	3.1214095574638	3.17939932255001	3.2246277416517	2.97619869175926	3.2586453906247	2.92126134812027	3.2004303526085	3.1425089649336
ZNF69	6.13437431942476	6.22855196227638	5.9471866544589	5.82961642640626	6.22855196227638	6.4124166883028	6.1178353256063	6.30944148746412	6.007908731351	6.55830765054611
ZNF70	5.81947827594738	5.85146590173632	5.74119949501944	5.93983436585337	5.71366668801052	5.91267571833982	5.83957695479887	5.73764359805309	5.73384077020127	5.62370633384617
ZNF74	5.38238949052167	5.45632791391306	5.48128255669893	5.19700379591974	5.16967970005243	5.54086206689195	5.22033522785973	5.38792916597405	5.43260178360432	5.49458823817742
ZNF75D	5.74846354987881	5.55674832809112	5.74961091351211	5.58565821450595	5.72306306208433	5.42122115113198	5.36635637237353	5.68529705687468	5.60787619278857	5.65726577562444
ZNF75A	6.95167752673666	7.21526194069803	7.44950458553732	7.14164538681164	7.46042837798251	7.1799756651133	6.72169754845715	7.33702247638197	7.3128742179173	7.31689927486651
ZNF76	7.70903197243918	7.77696787037374	8.3289385847857	7.79883149478456	7.62355321921333	7.77489295471972	7.44257358173294	8.21521257454592	7.9508339869465	7.81661558473904
CA4	5.70396677029807	6.1297872520984	5.98164698164544	5.78809403272884	6.1232385772424	6.17811094319986	6.65278400675727	6.05987140699617	5.622915771307	5.85022799301282
ZNF79	6.30737544411935	6.54877904625629	7.06054268965431	6.2734792744874	6.50418986315753	6.63447637470445	6.20265308816392	6.55022798057914	6.43519301780159	6.43126762703718
ZNF80	3.09850606424747	3.05141314837584	3.31300638575478	3.15327510109549	3.03740509403276	3.2352282687659	3.01957749363053	3.27182222582964	3.23313443850614	3.1447193239846
ZNF84	7.32517829233306	7.388044228401	6.76899323512636	7.14161493375509	7.63449811058291	7.29417775657423	7.02197178929448	7.24421079613491	7.32600573254345	7.41449216525232
ZNF85	5.59130578496665	5.48165834795778	5.11860935697923	5.45166140752233	5.39622033512965	5.56167897529331	5.44297074423682	5.34876155363332	4.96304861626154	5.34545674710905
CA5A	4.66292775146051	4.82813853050052	5.07468152860839	4.82422952056419	4.47640280351877	4.91997596895798	4.7673761525203	4.99152422152196	4.65424713144194	5.05326548446014
ZNF90	3.14053392226243	3.19598832966482	3.11607237175957	3.01175156655915	3.06279571474658	2.97169156434033	2.99073716182513	3.09859114622657	3.05398057164173	2.99079188053438
ZNF91	7.68623758043562	7.74866160745671	7.10858185912233	7.30139360664195	7.4395043273598	7.79123377249828	7.27499946402725	7.13388020621675	7.85188886284887	7.35668794349686
ZNF99	3.04491254318235	3.10101918416712	3.00192189052727	2.88394832515903	3.16108463985761	3.00772409446846	3.06684122300631	3.04691996283613	3.16053296836108	3.08666156202798
CA6	4.23782580446606	4.34958998401412	4.21864152743684	4.34684627616194	4.31734669057392	4.099317728308	4.18751659421284	4.53589733834781	4.54562832595577	4.36460401987794
CA7	5.75687552328154	6.02474168885221	6.38115374452937	5.86797780111543	6.03125115500803	5.95668885662784	6.16423487017975	6.14383655565881	6.24274408618634	6.09680482987722
ZNF222	5.50408110908377	5.83156995423564	5.87585364124301	5.58992237449496	5.68842389255956	5.64775278601283	6.01428416551711	5.4900511848974	5.36177186589702	5.70783105717067
SNORD114-3	10.3097978940546	8.87268419922808	7.94892517909012	7.49921613033921	9.51221928352192	7.08448376039753	9.75051660540992	9.50158190302605	7.54134981404705	7.96152110116418
ZNF124	4.44601250641887	4.46284482646895	4.24168377559915	4.21306105888705	4.35446995824556	4.76484669890094	4.30556255617903	4.46632387706607	4.33718226333982	4.38170470772325
CA8	6.117597100485	6.50176086012472	6.06261492997714	6.18948438337171	6.03508537571446	6.16509115925574	6.0119251765036	6.15961878927003	5.62743714248516	5.98311264988058
HAR1A	3.88836225708437	3.75711459561676	3.89849347522312	3.97580058010695	3.81253740919787	3.84828983868859	3.78301134987857	3.97200420037088	3.79965355620067	3.81383493473573
PRCD	5.42572538912647	5.64788210640643	5.69268055989954	5.44562303491556	5.28021382209787	5.52357995349865	5.4250112437601	5.54420243506851	5.39440076626928	5.37801469294701
RELL1	6.28293009574007	6.37986269735803	6.30194171295916	6.51923872565638	6.38797345585564	6.79223431648466	6.31293920931063	6.43463894889369	6.66673899714907	6.15093567391902
PSAPL1	7.3549780449027	7.51840366106283	7.98619207897111	7.75589342401334	7.44275539585707	7.66360396186489	7.34027091134253	7.6601431457704	7.52902293173417	7.45477675041037
MKRN4P	3.89987507982297	4.41431884724005	4.1349006363634	3.70453968560113	4.10231728516368	4.064790847632	3.82756320851879	4.09865245343459	4.25897213588566	3.64232735610105
CA9	5.95488480918316	6.22170493817351	6.51382252419035	6.23611583931984	6.11419124273358	6.10125155053638	6.01836160007912	6.34368151514496	6.21622648962752	6.31901558739638
ZNF131	8.59178453833795	8.67716788110643	7.81030383550748	8.3455346999845	8.48270557593488	8.537059114215	8.38665501199663	8.31192429295893	8.61053182760902	8.37310614792239
ZNF132	4.17317631442212	4.28468768614856	4.14398009020796	3.85220780081159	4.22694129033192	4.13026703103145	4.19941640068093	3.97814780596026	3.87029412589404	3.75217107945731
ZNF133	7.31059799874341	7.48314556341035	7.50546386911118	7.14440532451489	7.62574760209059	7.3367400888685	7.17149654231175	7.35282977293145	7.34898248843465	7.28331346156159
ZNF134	6.98803113673356	7.21118559042358	6.92916082793555	7.11210042648032	7.06609394244786	7.06869747614019	6.84522034785799	6.9630435004049	6.98562741698163	6.95900122816468
ZNF135	5.72808368384358	5.73949305026084	4.30278082297462	5.56267463281613	6.12957904558021	4.8212973449524	5.29047160300947	5.09509478725532	4.69526721653929	5.32276817538097
ZNF136	7.64650723401477	7.84099662957466	7.4366170631145	7.51690015346093	7.65553523871119	7.31968445350688	7.89734487976943	7.6433752425142	7.88863205314429	7.75648161903673
ZNF138	4.06745520540357	3.92380218370705	3.86596335653636	3.85315384543767	3.86865918852672	3.88949825654213	3.89840540804455	4.11378797574757	3.7783410514788	3.79302015150687
ZNF140	7.77901330366462	7.88201582784916	7.02973624595038	7.81595646048991	8.03223635700663	8.40497258352312	7.64435447302293	7.69336940763888	8.27029413914317	7.76133857059832
ZNF141	4.0081916183104	4.18346692204	3.87490509805828	4.24389708149163	4.01181800014853	4.52767445036657	4.4210542731176	4.23227111315136	4.32952641730463	3.95539720021327
ZNF142	6.71878511251574	6.75164978356788	7.12715154083051	6.78156921960125	6.68436321119971	6.62417388824169	6.56627013216048	6.73961742204083	6.56053157987914	6.80384150178593
ZNF143	7.41264550072709	7.58364914220549	7.30817609452789	7.95325427529304	7.57115731027835	7.78705064838503	7.62623681844831	7.62047041774177	7.80187965993747	7.45106767518077
PCGF2	7.83169546507869	7.74492269858597	8.18245423110506	7.66220536975255	7.67295674918546	7.41816808245452	7.79962937389096	7.82554703139796	7.55576648047409	7.60968375942053
ZBTB16	9.17105035641155	9.24938043446078	7.6202379819376	7.65647182553873	8.56312713184696	7.97556890868019	8.06696961654621	8.05242396117688	6.84529504994564	7.63153553828806
ZNF146	7.77804747131078	7.63741134241771	7.41382407786457	7.80873672920494	7.82866935937897	7.64316160710478	7.77158104029882	7.65654238924519	7.58000183163169	7.80972798574528
TRIM25	9.76831569089659	9.91542475215121	9.83895286042964	9.60491630562714	9.68612197522253	9.73599220455039	8.29416632320032	9.50352495843595	9.33785428829926	9.78279497538923
ZNF148	6.86193261325233	6.96849745492321	6.91631559135149	7.04886330549111	6.91083556536564	7.12894768362472	6.98376522060933	6.86088267453245	6.94162960539408	6.9141138916149
ZBTB17	7.06628002025193	7.38455882849353	7.49989061051898	7.05837218239737	7.17078415150519	7.06116269310117	6.89675943243501	7.322744405869	7.12886635701936	7.23451306165454
CA11	5.7689746988645	5.67220541707782	6.31143003078261	5.58450431880541	5.93468564660675	5.54760271557871	5.89341619081911	5.78508196887204	6.07351929427816	5.67716823167919
ZNF154	4.47158744015597	4.28804021410502	4.89568360082187	4.37398055715087	4.47565676521804	4.35501095183985	4.513225869363	4.58955445483254	4.25221319430973	4.29256295046117
ZNF155	4.4826271214613	4.56292964394269	4.6129913764201	4.45789081908651	4.45688217904704	4.49082682325918	4.5329197288468	4.52905366600676	4.33813390525175	4.58524873460812
VEZF1	8.95764440238994	8.96627439683331	8.79550878077966	8.94007065178614	9.02985619222376	8.8499565446478	8.93545452882208	8.9173762310385	8.89532918809126	8.77381006085355
ZNF165	6.16409615820378	6.83719633616708	6.97547521148211	6.77211938891454	6.77885680733594	7.13190716745678	6.69307050592626	7.14318392072831	7.07726950643139	7.47752408652866
CA12	5.5073214729347	5.8168972110179	5.86417931314065	5.72005546555752	5.57075924176521	5.56190906623299	5.85155212356807	5.57085276298725	5.9395406441887	5.82333601595654
TRIM26	8.25898068532426	8.2923722166538	8.93757244766263	8.48489981936583	8.24301471747146	8.25144076485611	7.89973656094871	8.70159229043393	8.29610450614345	8.70302403573781
ZNF174	5.36261484946605	5.29592350817574	5.34783190869905	5.54633292186587	5.25084064711729	5.50269418484481	5.42868339414943	5.23813038523791	5.36652112920719	5.16378857351351
ZNF175	5.43424872072682	6.07865663239023	5.44556723746229	5.34774566593442	5.71397930804738	5.54524951869863	5.02850510034907	5.70701778060398	5.57467678705662	5.32057298427395
RNF112	4.90508137412559	4.99900223894627	5.04133643152775	4.96660053762075	5.11782319745504	4.64220971660565	5.03876071007435	5.07230008215096	4.84527711512635	4.99523939888475
ZNF180	4.99587763597158	4.78799203548473	4.70353523427489	4.88912444576773	5.15939364843497	4.92503074853161	4.70463019742588	4.72976448600681	4.9922717617251	4.82817899444705
RNF113A	7.7437740002647	8.2700965233534	8.06311524385237	7.89235797903038	7.74535238324334	7.96122203811801	8.17514326385366	7.8390535791347	8.08768814499376	7.91374201742593
ZNF184	5.809249928343	5.79022105184291	5.19183451798014	5.68817207328922	5.80412964942011	6.34911074933768	5.96151252476944	5.23649573446417	6.17092539813236	5.83724129387644
ZNF185	8.45826073093456	7.853553856835	7.80525939979463	8.21121910816513	8.18771337441106	8.31070455057369	8.36457522840933	7.86836913708068	7.81376499617017	8.19628479163499
CACNA1A	5.17170098683617	5.32982135159156	5.49864464798028	5.33264481655063	5.27871981798896	5.29778383774053	5.29245211522067	5.14264494510581	5.30051544702407	5.39049338620669
ZSCAN26	6.54797378853653	6.52579801986561	6.89787685476739	6.37232498306405	6.6968631688778	6.51321793967695	6.53826901473715	6.57942333300579	6.25173546408025	6.30010793514017
ZNF189	7.83387002564621	7.71015744409116	6.68995841747168	7.54074230431681	7.96182211618974	7.59338301012628	7.83036786093848	7.16646143866667	7.60439365535406	7.32277904959024
ZKSCAN8	5.6618002798181	5.40656097793606	5.75522217506123	5.55511254461275	5.6862542749916	5.34335963520974	5.53193825381511	5.76593772409704	5.49239264021299	5.64211774300017
ZSCAN9	6.87929277811554	6.77973171118472	8.2716508374203	8.58721340932769	8.34765173931419	6.20605537143546	8.00969416780513	7.68677205051476	6.9624762936556	7.48975901723338
ZNF195	7.3005237643279	7.15364718482129	7.66492708044196	6.73259497868249	7.20456523407968	6.68245885142936	6.85975195752729	7.49515165918496	7.12145561687139	6.82478595391737
CACNA1B	4.03063563723708	4.22956793719978	4.16120503434127	4.00476317345811	4.00476317345811	4.17461590626904	4.00816749079751	4.06994569389147	4.06534033726635	4.05768314797062
ZMYM2	5.63643589874125	5.48046241564968	5.43515637808392	5.41864408465632	5.71518550306124	5.63906173037316	5.60293393782546	5.52977256886894	5.45781119584826	5.56349145155201
ZNF200	7.59896708348684	7.70499210454308	7.0404671235529	7.42621384650009	7.64670165765778	7.69986996514209	7.25893084473719	7.57514191461055	7.49893274725959	7.31990657385962
ZNF202	6.166673796538	6.29000334092722	5.91760168396882	5.79319360794947	6.41750686898275	6.12417797370108	6.11274880576639	6.18331349712906	5.96181369632274	6.33824026372867
ZNF204P	4.82256292921311	4.52945179455037	4.55347087603699	4.54232234885331	4.60007766505362	5.20284311315848	4.55434843061898	4.88108247351823	4.7902504707364	5.07500635880093
ZNF205	6.48128054459121	6.67669647863082	6.61247124722401	6.42583823806937	6.7481241001599	6.35586434390949	6.4913585043829	6.21363645400431	6.5503276276653	6.57212226502132
ZNF207	9.08665173051335	8.86614459678114	8.60666792874989	8.5393659763693	9.22590621040863	8.59713539091182	8.66848149911408	9.1639197426417	8.95607461230682	8.75522123333581
ZNF208	3.18706801839553	3.11202914360367	3.10599263918648	3.2765512752648	3.44574449094065	3.21355281162515	3.2765512752648	3.18976932827259	3.16115875410032	3.23471512674515
CACNA1C	4.72459453386245	4.58965020860372	4.94964564058868	4.73112182113892	4.79323853420802	4.53183532428464	4.76133468893454	4.88700216454575	4.6846494836391	4.65831886789436
ZNF213	6.9698175448715	7.05289594177189	7.59807926714452	7.23600854679018	7.00836425176284	6.9414288818233	7.07032281910569	7.216692927304	7.00177792679606	6.99332575996268
ZNF214	3.4969216981687	3.61712624185996	3.88450362331206	3.8742873613635	3.63659899452291	3.51118597110098	3.61199030686597	3.70025761500865	3.56835268207689	3.69774699843905
ZNF215	4.60498314000721	4.92432899398316	4.69320865305262	5.14274218619262	5.01040817986951	4.8586659496177	4.84261081825794	5.37268330316578	5.06796746808647	5.25444945956748
ZFAND5	11.0765374121682	11.2954355742576	9.89050921222641	11.0781853597984	11.0426314041895	11.2836178755569	11.13891762561	10.9726403210074	11.0781124905763	11.1837169979604
ZNF217	8.68483733819613	8.99713204105952	8.24702542532051	8.89526812118319	8.69893502249668	9.06390788036856	8.65960093742043	8.7542013715236	8.81415479260491	8.73046420487535
ZNF223	5.50657229676506	5.4851650657254	5.53877469601799	5.03240360080316	5.53531443353575	5.36801746447142	5.21274783285008	5.39695866126943	5.27553587239786	5.24404610076294
ZNF224	6.30772383300684	6.26328540826118	6.24999897864771	6.24404337110317	6.80496004568134	6.01706188323656	6.23815398097385	6.59530580251879	6.515043448985	6.1795347272711
ZNF225	4.13856705174593	4.08058750123135	4.03231335555083	4.10554402354925	4.16662168992888	4.06705138517841	4.1891264652554	4.09556354413774	4.16588306890195	3.98066709854507
ZNF226	7.40975646644479	7.57192631228953	7.2947484266187	7.57591361957293	7.49147722475733	7.7157716049842	7.36563200371903	7.50147812268048	7.65900638567292	7.42814443398898
CACNA1D	4.4408309443555	4.14070371832033	4.43137914338151	4.20908363234894	4.24497490200289	4.23191582664451	4.10051613992665	4.2019318627658	3.99441208590498	4.31012158343948
ZNF227	6.10072119681632	6.34982885770698	6.34394332624681	6.46733790994793	6.41724086017472	6.24197311915554	6.48331485984305	6.31540595221249	6.07765297675556	6.15030767865846
ZNF112	5.41093887498685	5.03043050136119	4.50017401940766	5.29485508554976	5.62585268825149	5.27404951979944	5.32266975974804	5.44304916259259	5.26070662768874	5.21951308833119
ZNF229	3.91917523774435	3.96788371126933	3.98640332680266	4.01659678230345	3.92576316167422	3.96752407641165	3.97442137976809	4.04516695035886	3.98038344965518	4.02982300983532
ZNF230	3.83662392290522	4.24084176728866	3.60124004306265	3.8156970335208	3.91153727283609	3.97649906202829	4.23444219715428	4.0986524534346	3.89809433112342	3.83714434886681
ZNF232	6.69964177691107	6.92850819264803	7.38838313390131	6.68988076200209	6.80901389885311	6.74607741346434	6.74093424239525	6.80818090558263	6.57806045015186	6.72142799954104
ZNF236	6.05537549713626	6.08861181865914	6.13486798201403	5.94038429159053	5.99676961479991	6.32893076800412	6.04208203429928	6.15228945529131	5.97304203224052	6.13946287706103
SLC30A1	6.45732785348829	6.7687174216041	6.3655082378439	7.40380012234533	6.61685203863431	7.14456562945377	6.74188948629655	6.81112500154148	7.12001619625635	7.24832558146255
CACNA1E	3.90163828802559	4.05945927287675	4.16732112811459	4.10219683728587	3.95824364953552	4.15431154426324	4.03639432177232	4.09055654012356	4.01828989164134	4.01263405205943
SLC30A2	8.47884608447717	8.34209971750948	8.99859107019161	8.6220060379009	8.47241923984728	8.6306215547343	7.94493623237524	8.52056037991564	8.78123054173211	8.18383181016192
SLC30A3	6.68835107181391	6.53424839338614	6.36681724256647	6.62757538885628	6.57324233492405	6.53976873154866	6.43771522820068	6.5243483840227	6.74325552525173	6.59023509543882
SLC30A4	4.65389019906515	4.71390113268723	4.48716639782897	4.63044002624743	4.64340012126275	4.47088166242959	4.58452613764327	4.50538494681158	4.71515687651915	4.57739908046209
ZP2	4.70469147197043	4.3746738807434	4.84686362716027	4.60214111838457	4.24718644282418	4.40671388666566	4.39985407341073	4.65121541944992	5.00284756131151	4.64237352249375
MAP3K12	6.22552865723962	6.15537537998068	6.58313445910987	6.14935254370053	6.18654655791366	5.9481383698803	6.03543719387385	6.23357319071396	5.99223651482687	6.0689201119392
ZXDA	4.46325995232812	4.3711617721567	4.08335307529582	4.70695968299088	4.41133220175146	4.69752891953755	4.44988715905266	4.24635276486716	4.55227212922228	4.39898045646629
CACNA1F	5.62147126012115	5.72573879357536	5.93286731469539	5.9730708419639	5.75315109276163	5.94750171160076	5.76772242453882	5.63610447967493	5.81331022882876	5.78970330041568
ZYX	9.17889277387584	9.06156233485465	9.78258703879272	8.89506909190796	8.85556839097571	8.64956165609382	8.97199639170097	8.97612653892358	8.62426851730601	9.03240760618555
LUZP1	7.08351245456777	6.98542035473291	7.20508300195498	7.00178023733967	7.04727848770228	6.95833169277074	7.01184434522957	7.01175978363364	6.79732348104306	7.1330643737444
PRDM2	6.84109136152578	6.79900071432309	6.95070756454916	6.77841983416146	6.80908236083993	6.61949132990356	6.6848717039979	6.8248351295878	6.77732916563074	6.81963372756847
CACNA1S	4.98198646503131	5.04130978204569	5.10472912631232	5.1246700416345	4.7311610189161	4.87866573748157	4.89168529588037	5.10803897448492	4.91798475271106	4.86226285822527
DNALI1	5.07469193346236	5.08425334781965	5.30839669079202	5.68414678395128	5.08119728771343	4.883917344948	5.48001518654625	5.02463450987989	5.1458163370881	4.93099474662007
PTP4A1	7.90491786008118	8.17010692910606	7.93781626877311	8.27034381909213	7.77871042471559	8.31982299111085	7.91449413230699	8.03438235029827	8.14317091092568	8.14074654314286
LRP8	7.01646041611707	7.40467672896229	6.85107583090842	7.31503282790769	7.28239518085319	7.70682636379454	6.12815724786886	7.573490196613	7.54065843246563	7.14092461850363
LAPTM5	9.80327922654885	9.27658771800793	10.3008265650412	9.64005767605175	9.19685346138739	9.22662117586852	10.1534580777726	9.04016033532974	9.4491964352991	9.24152321844575
TVP23A	3.58280252954871	3.91913301064608	3.93460180678924	3.98313974402707	3.70059472212524	3.90281517338349	3.75817095325971	3.81645233727945	4.03200971284704	4.06536113405302
BSND	4.81256166861764	4.84698482050762	5.09859392674822	4.86803874776799	4.80492672647627	5.17169804530694	4.87528760891345	4.87839020893683	4.8309049492154	4.94221992223767
DDR1	9.85624781748316	10.2372903413103	10.5967121579331	10.2968096747932	10.2705083538163	10.1792003085111	10.4644028556358	10.589644337708	10.1945822451841	10.2651840498545
CSDE1	10.0695149060209	10.0114581180282	9.76698216784028	10.2148774665358	10.0816589176579	10.1670497258097	10.0414978000952	10.1473079656574	10.1455454324451	10.1243025281136
EVI5	6.14775563024689	5.96955886332524	5.41336386961813	5.96935877870238	6.22191171459992	6.33646114325622	6.07002988873048	5.9004818340919	6.15103467975602	6.07622015238898
DAP3	9.38105090285566	9.43661102238391	8.18672050679061	9.35895471988181	9.23972452897931	9.63044998228134	9.63363701466214	9.21142264882738	9.35994492407091	9.4298948299762
CACNA2D1	5.81575345507535	5.59318704974778	5.65361748545571	5.90399477266918	5.77744475627439	5.712925824048	5.96754919368122	5.87206269500068	5.64739987165249	5.77046291794752
NPHS2	4.57959452330152	4.94624640760928	4.97385792573716	4.85665555964622	4.72128268437558	4.76867760168793	4.9147946436541	4.86029805301038	4.59677936358004	4.68346477559929
CACNB1	4.93464577397608	5.10093764226968	5.37948911420897	4.99616937202039	5.00735329676032	4.99570641573631	5.05832589893785	5.03991499134751	4.86392829439508	5.07975542559766
BTG2	9.42266356016	9.43473117109169	9.79927307482911	9.51803586980621	9.42602282436287	9.83484020182721	9.18673441407752	9.15867952366875	8.94758033286554	9.62551949349511
PXDN	9.31248970476556	9.01134731480726	9.39654836560861	9.31860839136317	9.34227174249647	8.88664080940377	9.43746161264299	9.13666894301621	8.43805957198591	9.09013020126538
CACNB2	4.05310427791471	4.08397033820064	4.23702035679733	4.14935455814572	4.11376491435945	4.12281636362737	4.00446175021855	4.01114258218084	4.10962908665599	4.15511735339969
ALMS1	6.04268361723551	6.01254750655726	5.40477470969578	5.88004634522485	6.27371027868404	5.7664188774094	6.06689813755728	6.15055810328195	5.86459724083274	6.19806242002517
MOGS	8.84412908927374	8.90199586480193	9.04723976266785	9.09534234492691	8.97324043619163	8.98830949358232	8.90078358808413	9.0243014447072	8.9222647035072	9.01970572763354
RNF103	7.91714236309321	7.99437221360334	7.78687378957794	7.99911202520295	7.84656490068374	8.05074329715063	7.96299991258919	7.99197424173188	8.09620138022727	8.20284500593054
TUBA1A	11.417400273641	11.3372221618529	10.4477580387617	11.0737079290579	11.3047700638307	11.1073537911406	11.4251066590044	10.7146362772396	10.9264688828985	10.8755547240397
PAX8	5.96042806019552	5.87373759212814	6.30034335013661	5.95611848656375	5.88677015210649	5.91340478152611	5.90461153878051	6.01428679089993	5.97547172309176	6.03319637880365
